,molecule_id,smiles,target_core,vs1,vdelta
3012,1766115375725_stgg4982,CC(C)(C)c1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,1,2.692112922668457,0.1409640908241272
3013,1766115375725_stgg1104,Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2c(-c3ccc(C(C)(C)C)cc3)c(C#N)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)c1,1,3.339583396911621,0.3288486003875732
3014,1766115375725_stgg4291,CC(C)(C)c1ccc(-c2cc(-n3c4ccc(C(C)(C)C)cc4c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c(C#N)cc43)c(C#N)cc2-c2ccc(C(F)(F)F)cc2)cc1,1,2.764389753341675,0.2783055901527405
3015,1766115375725_stgg36,CC(C)(C)c1ccc(-c2c(C#N)c(-n3c4ccccc4c4ccccc43)cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1,3.1644387245178223,0.2404586672782898
3016,1766115375725_stgg3344,N#Cc1c(-n2c3ccccc3c3ccccc32)ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1-n1c2ccccc2c2ccccc21,1,2.8496129512786865,0.1968750953674316
3017,1766115375725_stgg5141,CC(C)(C)c1ccc2c(c1)c1ccccc1n2-c1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,1,2.686598300933838,0.1102998852729797
3018,1766115375725_stgg3175,Cc1ccc(C(=O)c2ccncc2)cc1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21,1,2.8949341773986816,0.2217596173286438
3019,1766115375725_stgg4826,O=C(c1ccc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)cc1)c1ccccn1,1,2.7163970470428467,0.1363874077796936
3020,1766115375725_stgg3237,c1ccc(-c2nnc(-c3cc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)o2)cc1,1,3.092834711074829,0.3002383112907409
3021,1766115375725_stgg4767,O=C(c1ccncc1)c1ccc(-n2c3ccc(-n4c5ccccc5c5ccccc54)cc3c3cc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)cc32)cc1,1,2.671154260635376,0.1045776009559631
3022,1766115375725_stgg629,c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c3c(-c4nc(-c5ccccc5)nc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)n4)cccc23)cc1,1,2.6502110958099365,0.2087447047233581
3023,1766115375725_stgg1454,O=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3cc(Br)ccc32)cc1,1,3.1729483604431152,0.3510136604309082
3024,1766115375725_stgg4203,Cc1cc(C)c(B(c2cc(C)ccc2C(C)C)c2ccccc2-n2c3ccccc3c3ccccc32)c(C)c1,1,2.9385952949523926,0.1539406776428222
3025,1766115375725_stgg3883,N#Cc1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(C#N)c1-n1c2ccccc2c2ccccc21,1,2.844921112060547,0.2071650624275207
3026,1766115375725_stgg3746,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(-c3ccccc3N(c3ccccc3)c3ccccc3)cc2C)c(C)c1,1,3.0263659954071045,0.2642724514007568
3027,1766115375725_stgg4532,CC(C)(C)c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ncccc54)c(-n4c5ccccc5c5ccccc54)c3)n2)cc1,1,2.8326895236968994,0.1830636262893676
3028,1766115375725_stgg4394,Cc1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)ccc3n(-c3cc(-c4ccccc4)cc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)c3C#N)c12,1,2.936946153640747,0.1837995052337646
3029,1766115375725_stgg4749,N#Cc1c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,1,2.9406211376190186,0.1836093068122863
3030,1766115375725_stgg2689,O=C(c1ccncc1)c1ccc(-n2c3ccccc3c3ccccc32)c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c1,1,2.8562023639678955,0.2180105447769165
3031,1766115375725_stgg2879,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,1,2.804741859436035,0.2097259163856506
3032,1766115375725_stgg3246,Cc1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)ccc1C(=O)c1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,1,2.8350830078125,0.2165810465812683
3033,1766115375725_stgg5259,c1ccc(-c2cc(-c3ccc(-n4c5ccccc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cc3)nc(-n3c4ccccc4c4ccccc43)n2)cc1,1,2.9945309162139893,0.2167200446128845
3034,1766115375725_stgg2440,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccccc3)cc(-c3ccccc3-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)n2)cc1,1,3.0257105827331543,0.2420263886451721
3035,1766115375725_stgg4383,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2cc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)nc(-c3ccccc3-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)n2)cc1,1,2.975924491882324,0.2296875715255737
3036,1766115375725_stgg2951,Cc1cc(C)c(B(c2ccc(-n3c4ccccc4c4ccccc43)cc2C)c2cc(C)c(C)cc2C)c(C)c1,1,3.01051926612854,0.2620769739151001
3037,1766115375725_stgg3815,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,1,2.740480899810791,0.1165542006492614
3038,1766115375725_stgg3299,COc1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccc(-n3c4ccccc4c4ccc(C(=O)c5ccccc5)cc43)cc2)cc1,1,3.023210048675537,0.3731767535209656
3039,1766115375725_stgg2353,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-n2c3ccccc3c3ccc(C(C)(C)C)cc32)cc(-c2ccccc2)c1C#N,1,3.150036334991455,0.285115897655487
3040,1766115375725_stgg3859,N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1-c1ccc(C(F)(F)F)cc1,1,3.006985664367676,0.2619966864585876
3041,1766115375725_stgg4467,N#Cc1cc(-n2c3ccccc3c3cc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)ccc32)c(C#N)c(-c2ccccc2)c1-c1ccccc1,1,2.892830610275269,0.3363576531410217
3042,1766115375725_stgg3762,CC(C)(C)c1ccc2c(c1)c1cc(-n3c4ccccc4c4ccccc43)ccc1n2-c1ccccc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,1,2.7757201194763184,0.1018180847167968
3043,1766115375725_stgg424,Cc1cc(C)c(B(c2ccc(C)cc2-n2c3ccccc3c3ccccc32)c2c(C)cc(C)cc2C)c(C)c1,1,2.933270215988159,0.1269608736038208
3044,1766115375725_stgg5047,N#Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-n1c2ccccc2c2ccccc21,1,3.1150505542755127,0.2451022267341613
3045,1766115375725_stgg2583,c1ccc(-c2nc(-c3ccccc3)nc(-c3c(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)n2)cc1,1,2.9120328426361084,0.1413207054138183
3046,1766115375725_stgg4556,c1ccc(-c2nc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)c4c3c3ccccc3n4-c3ccccc3)n2)cc1,1,2.8019020557403564,0.1516497135162353
3047,1766115375725_stgg4733,N#Cc1cc(-n2c3ccccc3c3ccccc32)c(C#N)c(-n2c3ccccc3c3ccccc32)c1,1,2.838610410690308,0.2664228081703186
3048,1766115375725_stgg49,CC(C)(C)c1ccc(-c2c(-n3c4ccc(N(c5ccccc5)C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c(C#N)c2-c2ccc(C(C)(C)C)cc2)cc1,1,3.0365710258483887,0.2360880970954895
3049,1766115375725_stgg1483,CC(C)(C)c1ccc2c(c1)c1cc(N(c3ccccc3)c3ccccc3)ccc1n2-c1ccc(C(=O)c2ccccc2)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,1,2.835651636123657,0.1797720789909362
3050,1766115375725_stgg3813,CC(C)(C)c1ccc(-c2c(C(=O)c3ccc(Nc4ccccc4)cc3)cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1,3.0658209323883057,0.2699626088142395
3051,1766115375725_stgg4406,c1ccc(-c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)nc1,1,3.0264387130737305,0.2421349883079528
3052,1766115375725_stgg1765,CC(C)(C)c1ccc(C(=Nc2ccccc2)c2c(N)c(C#N)c(N)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2-n2c3ccccc3c3ccccc32)cc1,1,3.0229125022888184,0.5038720369338989
3053,1766115375725_stgg304,Cc1cc(C)c(B(c2ccc(-n3c4c(C)cc(C)cc4c4cc(C)cc(C)c43)cc2C)c2cccc(-n3c4c(C)cc(C)cc4c4cc(C)cc(C)c43)c2-n2c3ccccc3c3ccccc32)c(C)c1,1,2.8154385089874268,0.0575958490371704
3054,1766115375725_stgg4456,FC(F)(F)c1cc(-n2c3ccccc3c3ccccc32)c(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)cc1-n1c2ccccc2c2ccccc21,1,3.1217241287231445,0.1653438806533813
3055,1766115375725_stgg928,Cc1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc(C(C)(C)c2cc(C(C)(C)C)c3c(c2)c2cc(C(C)(C)C)ccc2n3-c2ccccc2-c2nc(-c3ccccc3)nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)n2)c1,1,2.7425360679626465,0.1562827825546264
3056,1766115375725_stgg1615,N#Cc1ccccc1-c1cc(-c2ccccc2)nc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)n1,1,2.8913016319274902,0.2835825085639953
3057,1766115375725_stgg1266,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccccc3)cc(-c3ccccn3)n2)cc1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21,1,2.863711357116699,0.1617686748504638
3058,1766115375725_stgg4959,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(C(=O)c2ccccc2)cc1C#N,1,2.8812997341156006,0.1886271238327026
3059,1766115375725_stgg1257,c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-c4c(-c5cccc(-n6c7ccccc7c7ccccc76)c5)cccc4N(c4ccccc4)c4ccccc4)c3)n2)cc1,1,2.995283842086792,0.1244868636131286
3060,1766115375725_stgg2302,N#Cc1cccc(-c2ccccc2-n2c3ccccc3c3ccccc32)c1N1c2ccccc2C(c2ccccc2)(c2ccccc2)c2ccccc21,1,3.1934492588043213,0.167462944984436
3061,1766115375725_stgg177,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccccc2)nc1,1,2.854589939117432,0.2928656935691833
3062,1766115375725_stgg2631,N#Cc1c(-n2c3ccccc3c3ccccc32)ccc(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)c1-n1c2ccccc2c2ccccc21,1,2.9583194255828857,0.1591442823410034
3063,1766115375725_stgg1062,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(-c3ccccc3)cc2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c(C)c1,1,2.890817165374756,0.1573414206504821
3064,1766115375725_stgg1669,Cc1nnc(-c2cc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)cc2-c2cccnn2)o1,1,2.881241798400879,0.2736227512359619
3065,1766115375725_stgg655,COc1cccc(C(=O)c2nnc(-c3cc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)cc3-c3nnc(-c4ccccc4)o3)o2)c1,1,2.604154586791992,0.2401803731918335
3066,1766115375725_stgg3190,CC(C)(C)c1ccc(-c2nc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)nc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)n2)cc1,1,2.762650489807129,0.0993372201919555
3067,1766115375725_stgg5003,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc(C)cc3c4cc(N(c5ccccc5)c5ccccc5)ccc4n(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c23)c(C)c1,1,2.8058671951293945,0.1805430054664611
3068,1766115375725_stgg1233,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-c2cc(C(C)(C)C)nc(-c3cccc(-c4cccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)c4)c3P(=O)(c3ccccc3)c3ccccc3)n2)c1,1,3.100952386856079,0.246164858341217
3069,1766115375725_stgg1160,CC(C)(C)c1ccc(-c2c(C#N)c(-c3ccccc3N(c3ccccc3)c3ccccc3)c(C#N)c(-c3ccccc3)c2-c2ccccc2)cc1,1,3.102546453475952,0.2914738655090332
3070,1766115375725_stgg2340,Cc1cccc2c1c1cc(C(C)(C)C)ccc1n2-c1cccc(-c2nc(-c3cccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)c3)nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)n2)c1,1,2.675280809402466,0.1283920407295227
3071,1766115375725_stgg4969,FC(F)(F)c1ccc(C2=NN=C(c3cc(-n4c5ccccc5c5ccccc54)c(-c4nnc(-c5ccccc5)o4)cc3-n3c4ccccc4c4ccccc43)OC2)cc1,1,2.836696147918701,0.378645658493042
3072,1766115375725_stgg971,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-n3c4ccccc4c4ccccc43)n2)cc1,1,2.9287750720977783,0.2510453462600708
3073,1766115375725_stgg3650,COc1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccc(-n3c4ccccc4c4ccccc43)c(C(=O)c3ccccc3)c2)cc1,1,2.8305797576904297,0.1459404826164245
3074,1766115375725_stgg3980,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)c1,1,2.8161635398864746,0.1831406950950622
3075,1766115375725_stgg200,Cc1cc(C)c(B(c2cc(C)ccc2C)c2c(C)cc(-n3c4ccccc4c4ccccc43)cc2C)c(C)c1,1,2.94426703453064,0.232015311717987
3076,1766115375725_stgg1056,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c(-n2c3ccccc3c3ccccc32)c1,1,2.911536455154419,0.1707507967948913
3077,1766115375725_stgg3442,N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1,1,3.10459303855896,0.2522187232971191
3078,1766115375725_stgg387,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(-n3c4ccccc4c4ccccc43)cc2C)c(C)c1,1,3.063896894454956,0.2460528016090393
3079,1766115375725_stgg3995,Cc1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-n2c3ccccc3c3ccccc32)c1-c1nc(-c2ccccc2)cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,1,3.1975224018096924,0.3093727827072143
3080,1766115375725_stgg182,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,1,2.7291698455810547,0.1716946363449096
3081,1766115375725_stgg2166,c1ccc(-c2nc(-c3cccc(-c4nc(-c5ccccc5)nc(-c5cccc(-n6c7ccccc7c7ccccc76)c5)n4)c3)nc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)n2)cc1,1,2.742784261703491,0.1772010922431945
3082,1766115375725_stgg77,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc(C(C)(C)C)c1n2-c1ccccc1-c1nc(-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)nc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)n1,1,2.9158754348754883,0.1992013454437255
3083,1766115375725_stgg2969,COc1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(C(=O)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)cc1,1,3.106858730316162,0.3545740246772766
3084,1766115375725_stgg4537,Brc1ccc2c(c1)c1ccccc1n2-c1c(-n2c3ccccc3c3ccccc32)ccc(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,1,3.2278103828430176,0.2287789583206176
3085,1766115375725_stgg1867,N#Cc1c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2cc(Br)ccc21,1,3.081705570220948,0.2670804262161255
3086,1766115375725_stgg2581,CC(C)(C)c1ccc(-c2nc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)nc(-c3cc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc(C#N)c3-n3c4ccccc4c4ccccc43)n2)cc1,1,2.6343276500701904,0.1021386981010437
3087,1766115375725_stgg2713,Cc1cc(C)c(B(c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2C)c2c(C)cc(C(C)C)cc2C)c(C)c1,1,2.9223573207855225,0.1977521777153015
3088,1766115375725_stgg1845,O=C(F)c1c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21,1,3.114612579345703,0.2536353468894958
3089,1766115375725_stgg91,N#Cc1c(-n2c3ccccc3c3ccccc32)cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1C#N,1,2.939399719238281,0.1687043905258178
3090,1766115375725_stgg620,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)c(C(C)(C)C)cc1n2-c1ccc(-c2nc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)n2)cc1,1,2.8304874897003174,0.2683396339416504
3091,1766115375725_stgg1992,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1c(C#N)c(-c2ccccc2)c(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c(C#N)c1-n1c2ccccc2c2ccccc21,1,2.685954570770264,0.158319890499115
3092,1766115375725_stgg4081,CC(C)(C)c1ccc2c(c1)c1cc(C(=O)c3ccccc3)ccc1n2-c1cccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1C#N,1,2.960984468460083,0.2531278729438782
3093,1766115375725_stgg3624,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1,1,2.749441385269165,0.1402238011360168
3094,1766115375725_stgg1897,CC(C)(C)c1ccccc1-n1c2ccc(N(c3ccccc3)c3ccccc3)cc2c2cc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)c(C#N)c21,1,2.9736647605896,0.268429160118103
3095,1766115375725_stgg625,COc1ccc(Oc2ccc(-n3c(-c4ccc([N+](=O)[O-])cc4)nc(-c4ccccc4)c3-c3ccccc3C)cc2-c2ccccc2)c(OC)c1,1,2.876333951950073,0.4647147953510284
3096,1766115375725_stgg3296,CC(C)(C)c1ccc2c(c1)c1cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc1n2-c1ccc(C(=O)c2ccncc2)cc1,1,2.794910192489624,0.1883577704429626
3097,1766115375725_stgg3895,Cc1ccc(-c2nc(-c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)nc(-c3cccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)c3)n2)cc1,1,2.796196699142456,0.2070148587226867
3098,1766115375725_stgg5167,Cc1ccc(B(c2ccc(-n3c4c(C)cc(C)cc4c4cc(C)cc(C)c43)cc2C)c2c(C)cc(C)cc2C)c(C)c1,1,2.930597305297852,0.135891318321228
3099,1766115375725_stgg444,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2-n2c3ccccc3c3ccccc32)c(C)c1,1,2.9022228717803955,0.1197251081466674
3100,1766115375725_stgg2356,CC(C)(C)c1ccc(-c2c(-c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c(C#N)c2-c2ccc(C(C)(C)C)cc2)cc1,1,3.133781671524048,0.2682464122772217
3101,1766115375725_stgg982,CC(C)(C)c1ccc(-c2nc(-c3ccc(C(C)(C)C)cc3)nc(-c3cc(-c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4)c(C#N)cc3-n3c4ccccc4c4ccccc43)n2)cc1,1,2.770310163497925,0.2237917780876159
3102,1766115375725_stgg2838,CC(C)(C)c1ccc2c(c1)c1cc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)ccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,1,2.740734577178955,0.1955469250679016
3103,1766115375725_stgg2639,Cc1cc(C)c(B(c2cc(C)c(C)cc2C)c2c(C)cccc2-n2c3ccccc3c3ccccc32)c(C)c1,1,3.023257255554199,0.1377192735671997
3104,1766115375725_stgg4993,CC(C)(C)c1ccc(-c2c(C#N)c(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c2-c2ccccc2)c(Nc2ccccc2)c1,1,3.006009817123413,0.1884785294532776
3105,1766115375725_stgg3955,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(C#N)c(C#N)cc1N1c2ccccc2C(c2ccccc2)(c2ccccc2)c2ccccc21,1,2.800058126449585,0.1868630647659301
3106,1766115375725_stgg1587,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(C(=O)c2ccccc2)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-c2ccccc2)c1,1,2.7399730682373047,0.160910427570343
3107,1766115375725_stgg4683,N#Cc1c(N(c2ccccc2)c2ccccc2)c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,1,2.924361228942871,0.1918091177940368
3108,1766115375725_stgg2063,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)nc(-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)n1,1,2.740549325942993,0.2402819395065307
3109,1766115375725_stgg571,O=C(c1ccncc1)c1ccc(-n2c3ccccc3c3c(-n4c5ccccc5c5ccccc54)cccc32)cc1,1,2.7805440425872803,0.1573165655136108
3110,1766115375725_stgg1184,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5ccc(-n6c7ccccc7c7ccccc76)cc54)c4c5ccccc5n(-c5ccccc5)c34)n2)cc1,1,2.979456663131714,0.1567458510398864
3111,1766115375725_stgg3801,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)nc3-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,1,2.8676230907440186,0.1968764662742614
3112,1766115375725_stgg5206,N#CC1=C(n2c3ccccc3c3ccccc32)C(n2c3ccccc3c3ccccc32)=C(n2c3ccccc3c3ccccc32)C1n1c2ccccc2c2ccccc21,1,2.8511500358581543,0.3028995394706726
3113,1766115375725_stgg3258,O=C(c1ccncc1)c1ccc(N(c2ccccc2)c2ccc3c(c2)c2cc(N(c4ccccc4)c4ccccc4)ccc2n3-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,1,2.767756462097168,0.3286615014076233
3114,1766115375725_stgg3742,CC(C)(C)c1ccc2c(c1)c1cc(C(=O)c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc1n2-c1ccc(C(=O)c2ccc3sc4ccccc4c3c2)cc1,1,3.05423903465271,0.3194608092308044
3115,1766115375725_stgg4992,CC(C)(C)c1ccc(-c2c(C#N)c(-c3ccccc3N(c3ccccc3)c3ccccc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,1,3.235769271850586,0.3346067070960998
3116,1766115375725_stgg1576,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccccn2)cc1,1,2.874579906463623,0.3107696175575256
3117,1766115375725_stgg1702,COC(=O)c1ccccc1-c1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1-c1cc(-c2ccccc2)nc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,1,3.008436918258667,0.2474939823150634
3118,1766115375725_stgg3968,CC(C)(C)c1ccc(-c2c(C#N)c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1,3.293125629425049,0.2906109094619751
