,molecule_id,SMILES,vs1,vdelta,vs1_xtb,vdelta_xtb,xtb_coordinates_path,mmff_coordinates_path,basic_coordinates_path
4666,1766460299457_stgg4740,Cc1cc(C)c(B(c2ccccc2-n2c3ccccc3c3cc(-n4c5c(C)cc(C)cc5c5cc(C)cc(C)c54)ccc32)c2c(C)cc(C)cc2C)c(C)c1,2.750434637069702,0.0535435080528259,3.6972,0.3385000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4740/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4740/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4740/basic.xyz
4667,1766460299457_stgg1822,CC(C)(C)c1ccc(-c2c(C#N)c(-c3ccc(C(C)(C)C)cc3)c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,3.2864060401916504,0.2665004432201385,3.8767,0.4294000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1822/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1822/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1822/basic.xyz
4668,1766460299457_stgg3271,Cc1c(-n2c3ccccc3c3ccccc32)ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1-n1c2ccccc2c2ccccc21,3.0423758029937744,0.1808188557624817,3.7382,0.2698999999999998,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3271/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3271/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3271/basic.xyz
4669,1766460299457_stgg1696,CC(C)(C)c1ccc(-n2c3ccccc3c3ccccc32)c(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1,2.993500232696533,0.1625725328922271,3.8449,0.4157000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1696/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1696/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1696/basic.xyz
4670,1766460299457_stgg4527,O=C(F)c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,2.9988033771514893,0.1926545202732086,3.0755,0.2804999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4527/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4527/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4527/basic.xyz
4671,1766460299457_stgg1722,CC(C)(C)c1cccc(-c2nc(-c3ccccn3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)c4c5ccccc5n(-c5ccccc5)c34)n2)c1,3.0015957355499268,0.2201977968215942,3.7071,0.3997999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1722/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1722/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1722/basic.xyz
4672,1766460299457_stgg4676,Cc1ccc(B(c2ccc(-n3c4ccccc4c4cc(C)ccc43)cc2C)c2c(C)cc(C)cc2C)c(C)c1,2.980672597885132,0.258417934179306,3.7252,0.3675999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4676/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4676/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4676/basic.xyz
4673,1766460299457_stgg4085,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4cccc(-n5c6ccccc6c6ccccc65)n4)c(-n4c5ccccc5c5ccccc54)c3)n2)cc1,2.774287700653076,0.1358694434165954,3.8315,0.3661000000000003,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4085/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4085/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4085/basic.xyz
4674,1766460299457_stgg1474,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21,2.9650754928588867,0.2107036113739013,3.6457,0.2693000000000003,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1474/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1474/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1474/basic.xyz
4675,1766460299457_stgg1505,CC(C)(C)c1cccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-n3c4ccccc4c4cc(C(C)(C)C)ccc43)n2)c1,3.0463387966156006,0.1968021392822265,3.6981,0.3109999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1505/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1505/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1505/basic.xyz
4676,1766460299457_stgg111,Cc1cc(C)c(B(c2c(C)cc(C)cc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c2c(C)cccc2-n2c3c(C)cc(C)cc3c3cc(C)cc(C)c32)c(C)c1,2.8262646198272705,0.0949060916900634,3.3172,0.0231000000000003,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg111/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg111/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg111/basic.xyz
4677,1766460299457_stgg4666,N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3cc(C(F)(F)F)ccc32)c1-n1c2ccccc2c2ccccc21,2.835091590881348,0.1826739609241485,3.5302,0.2207999999999996,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4666/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4666/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4666/basic.xyz
4678,1766460299457_stgg3745,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2ccccc2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)cc(-c4ccccc4-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)c32)c1,3.3981199264526367,0.3362782895565033,3.7651,0.3738999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3745/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3745/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3745/basic.xyz
4679,1766460299457_stgg4553,Cc1cc(C)c2c(c1)c1cc(C)cc(C)c1n2-c1ccc2c(c1)c1cc(-n3c4ccccc4c4ccccc43)ccc1n2-c1cccc(C(=O)c2ccncc2)c1,2.6291182041168213,0.081347107887268,3.8097,0.4310999999999998,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4553/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4553/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4553/basic.xyz
4680,1766460299457_stgg955,Cc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3ccccc3)nc(-n3c4ccccc4c4ccccc43)n2)c1,3.185600757598877,0.2246038019657135,3.8172,0.3671999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg955/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg955/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg955/basic.xyz
4681,1766460299457_stgg4995,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)c3)n2)cc1,2.7693419456481934,0.1458629965782165,3.8432,0.3786,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4995/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4995/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4995/basic.xyz
4682,1766460299457_stgg1302,CC(C)(C)c1ccc(-c2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c(C#N)c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c(-c3cccc(C(C)(C)C)c3)c2-c2ccc(C(C)(C)C)cc2)cc1,3.270981311798096,0.2636451125144958,3.8119,0.3938000000000001,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1302/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1302/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1302/basic.xyz
4683,1766460299457_stgg4506,FC(F)(F)c1ccc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,3.272982597351074,0.2657046914100647,3.8057,0.3472999999999997,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4506/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4506/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4506/basic.xyz
4684,1766460299457_stgg2158,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(C(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2C#N)c1,2.6152284145355225,0.2228723466396331,3.6226,0.379,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2158/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2158/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2158/basic.xyz
4685,1766460299457_stgg475,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc2c1c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2cc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)nc(-c3ccccc3)n2)cc1,2.9776227474212646,0.2333902716636657,3.7561,0.3578999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg475/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg475/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg475/basic.xyz
4686,1766460299457_stgg828,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2ccc(C#N)cc2C#N)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1C#N,2.638870477676392,0.1259360313415527,3.4519,0.2520000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg828/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg828/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg828/basic.xyz
4687,1766460299457_stgg881,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-c3nc(-c4ccccc4)nc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)n3)n2)cc1,2.790677785873413,0.0708727836608886,3.8259,0.4095999999999997,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg881/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg881/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg881/basic.xyz
4688,1766460299457_stgg3590,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)c(-c4ccccc4-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)c3)n2)cc1,2.913799524307251,0.1978726089000702,3.6632,0.2582999999999997,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3590/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3590/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3590/basic.xyz
4689,1766460299457_stgg1790,CC(C)(C)c1cc(C#N)c(-c2nc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)nc(-c3cccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)c3)n2)c(-n2c3ccccc3c3ccccc32)c1,2.779296398162842,0.1110483407974243,3.562,0.1410999999999997,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1790/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1790/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1790/basic.xyz
4690,1766460299457_stgg1635,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4c(c3)c3ccccc3n4-c3ccc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)c4ccccc34)n2)cc1,2.7951879501342773,0.3148213028907776,3.5857,0.5432999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1635/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1635/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1635/basic.xyz
4691,1766460299457_stgg2570,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(C#N)c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(-c2ccccc2)c1C#N,2.6480274200439453,0.2261971533298492,3.3335,0.3020999999999998,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2570/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2570/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2570/basic.xyz
4692,1766460299457_stgg934,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(-n3c4ccc(C(C)(C)C)cc4c4c(C(C)(C)C)cc(C)cc43)cc2C)c(C)c1,2.834653854370117,0.1608527600765228,3.7012,0.3523,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg934/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg934/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg934/basic.xyz
4693,1766460299457_stgg1146,Cc1c(C#N)c(-c2cccc(N(c3ccccc3)c3ccccc3)c2)c(-c2ccc(C(C)(C)C)cc2)c(-c2cccc(N(c3ccccc3)c3ccccc3)c2)c1-c1cccc(N(c2ccccc2)c2ccccc2)c1,3.148131847381592,0.1633897721767425,4.0411,0.5298000000000003,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1146/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1146/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1146/basic.xyz
4694,1766460299457_stgg721,FC(F)(F)c1ccc2c(c1)c1ccccc1n2-c1c(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21,2.882234573364258,0.1140918135643005,3.7012,0.2214,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg721/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg721/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg721/basic.xyz
4695,1766460299457_stgg3419,Cc1cc(C)c(B(c2cc(C)ccc2C)c2ccc(-n3c4c(C)cc(C)cc4c4cc(C)cc(C)c43)cc2-n2c3ccccc3c3cc(-n4c5c(C)cc(C)cc5c5cc(C)cc(C)c54)ccc32)c(C)c1,2.813264846801758,0.0748652815818786,3.5779,0.217,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3419/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3419/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3419/basic.xyz
4696,1766460299457_stgg3161,Cc1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-c1ccnc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)n1,3.087393045425415,0.2192869186401367,3.8307,0.3827000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3161/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3161/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3161/basic.xyz
4697,1766460299457_stgg4940,Cc1cc(C)c(B(c2cc(C)c(-n3c4ccc(C(C)C)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)cc2C)c2c(C)cc(C)cc2C)c(C)c1,2.727059841156006,0.126421570777893,3.4501,0.4373999999999998,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4940/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4940/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4940/basic.xyz
4698,1766460299457_stgg611,N#Cc1c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)cc1-n1c2ccc(Br)cc2c2cc(Br)ccc21,3.1291184425354004,0.2807047963142395,3.7414,0.3574999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg611/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg611/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg611/basic.xyz
4699,1766460299457_stgg4489,c1ccc(-c2cc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)nc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)n2)cc1,3.0327868461608887,0.1854774355888366,3.8556,0.4005999999999998,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4489/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4489/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4489/basic.xyz
4700,1766460299457_stgg1443,FC(F)(F)c1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(N(c2ccccc2)c2ccccc2)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,2.9464802742004395,0.1885066628456115,3.5763,0.4758999999999997,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1443/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1443/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1443/basic.xyz
4701,1766460299457_stgg3559,c1ccc(-c2nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc(-c3cc(-c4ccccc4)c4c5ccccc5n(-c5ccccc5)c4c3-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)n2)cc1,2.839462280273437,0.1748060882091522,3.5642,0.4388000000000001,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3559/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3559/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3559/basic.xyz
4702,1766460299457_stgg245,CC(C)c1cc(-c2c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c(C#N)c(-c3ccc(C(C)(C)C)cc3)c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c2-c2ccc(C(C)(C)C)cc2)cc(C(C)C)c1,3.3375232219696045,0.2442638278007507,3.7888,0.3972000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg245/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg245/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg245/basic.xyz
4703,1766460299457_stgg2604,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2-c2cc(C)ccc2-n2c3ccccc3c3ccccc32)c(C)c1,3.00300931930542,0.1684179306030273,3.8062,0.4333,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2604/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2604/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2604/basic.xyz
4704,1766460299457_stgg4284,CC(C)(C)c1ccc2c(c1)c1ccccc1n2-c1cccc(-c2nc(-c3cccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)c3)nc(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)n2)c1,2.711735963821411,0.0862250328063964,3.8006,0.3928000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4284/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4284/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4284/basic.xyz
4705,1766460299457_stgg4255,N#Cc1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc1-n1c2ccccc2c2ccccc21,3.160273551940918,0.2122369408607483,3.8006,0.3365,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4255/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4255/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4255/basic.xyz
4706,1766460299457_stgg4876,Cc1cccc2c1c1cc(C(C)(C)C)ccc1n2-c1cccc(-c2nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)nc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)n2)c1,2.8581619262695312,0.2223832309246063,3.8589,0.4194000000000004,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4876/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4876/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4876/basic.xyz
4707,1766460299457_stgg3531,c1ccc(-c2nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc(-c3cccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4-n4c5ccccc5c5ccccc54)c3-n3c4ccccc4c4ccccc43)n2)cc1,3.0235886573791504,0.1860254108905792,3.5984,0.1659999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3531/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3531/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3531/basic.xyz
4708,1766460299457_stgg1846,O=C(c1ccncc1)c1cccc(-n2c3ccccc3c3cc(-c4ccccc4)ccc32)c1,2.668962955474853,0.1623618602752685,3.7795,0.3828,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1846/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1846/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1846/basic.xyz
4709,1766460299457_stgg3224,Cc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C#N)cc2)cc1,2.946716547012329,0.2590260803699493,3.8761,0.4128000000000003,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3224/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3224/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3224/basic.xyz
